index,geo_code,gender,0_4_years,10_14_years,15_19_years,20_24_years,25_29_years,30_34_years,35_39_years,40_44_years,45_49_years,50_54_years,55_59_years,60_64_years,65_69_years,70_74_years,75_79_years,80_84_years,85_89_years,90_94_years,95_99_years,100_years
1427,35250542,male,10,10,10,15,25,20,15,10,15,25,30,20,15,5,10,5,5,0,0,0
1428,35250545,female,5,10,10,10,15,10,5,15,15,15,20,10,25,5,15,10,10,5,0,0
1429,35250545,male,5,10,10,15,10,10,10,10,15,15,10,15,10,15,10,5,10,0,0,0
1430,35250546,female,5,5,10,15,25,10,10,15,15,20,30,10,15,10,10,10,0,0,0,0
1431,35250546,male,5,5,5,15,15,15,5,15,20,25,20,15,5,5,0,5,5,0,0,0
1432,35250547,female,10,10,15,15,15,10,5,10,20,20,10,5,15,5,10,5,5,0,0,0
1433,35250547,male,5,10,25,15,10,10,5,15,20,20,20,10,10,5,5,5,10,5,0,0
1434,35250548,female,20,20,20,25,25,35,30,20,20,20,25,25,20,20,20,5,5,0,5,0
1435,35250548,male,20,15,15,25,30,30,25,20,15,20,15,10,10,20,0,10,5,0,0,0
1436,35250549,female,5,10,20,20,25,15,10,20,20,25,20,20,15,10,5,10,10,0,0,0
1437,35250549,male,5,10,20,25,30,20,5,15,20,10,25,15,10,5,5,5,5,0,0,0
1438,35250550,female,15,10,10,15,10,15,20,5,15,20,15,15,20,10,5,10,10,5,0,0
1439,35250550,male,15,10,10,15,15,15,20,10,15,20,15,10,15,10,10,5,5,5,0,0
1440,35250551,female,10,5,10,20,15,10,15,10,20,30,25,15,15,15,15,15,5,5,0,0
1441,35250551,male,5,10,10,25,20,10,15,10,25,25,10,20,10,10,0,10,5,0,0,0
1442,35250552,female,10,20,20,10,15,20,20,15,20,20,15,10,10,5,0,5,0,0,0,0
1443,35250552,male,20,25,15,25,15,10,5,5,10,20,10,10,5,5,5,0,0,0,0,0
1444,35250553,female,15,15,30,20,20,10,25,25,10,25,25,15,20,10,5,5,0,5,0,0
1445,35250553,male,20,10,25,25,15,15,10,20,10,25,15,15,10,5,5,0,0,5,0,0
1446,35250554,female,10,15,10,15,20,30,15,20,20,25,20,10,10,10,5,5,0,0,0,0
1447,35250554,male,25,15,15,10,15,15,20,15,20,25,15,10,10,10,5,0,0,0,0,0
1448,35250555,female,5,10,10,20,20,15,10,10,25,15,15,20,15,5,5,0,5,5,0,0
1449,35250555,male,10,5,10,15,15,20,5,10,15,15,15,15,10,0,5,0,5,0,0,0
1450,35250556,female,10,15,5,25,20,15,15,20,20,25,20,10,15,5,10,5,5,0,0,0
1451,35250556,male,10,15,10,15,20,15,25,20,20,30,20,20,10,15,5,0,0,0,0,0
1452,35250557,female,35,25,20,20,30,45,20,20,25,25,20,20,15,10,15,5,10,5,0,0
1453,35250557,male,30,30,20,20,20,20,15,15,10,20,15,25,10,5,10,5,0,5,0,0
1454,35250558,female,15,5,10,15,20,15,20,10,15,25,20,10,10,5,10,15,10,5,0,0
1455,35250558,male,10,15,10,20,30,20,15,15,25,15,15,15,0,5,10,10,5,0,0,0
1456,35250559,female,15,10,15,10,10,15,20,10,15,25,20,15,15,10,10,10,10,0,0,0
1457,35250559,male,10,10,20,10,15,20,20,10,15,15,15,20,10,5,10,5,10,5,0,0
1458,35250560,female,0,5,5,5,10,5,5,10,10,15,25,30,30,30,35,35,50,10,5,0
1459,35250560,male,0,0,0,10,15,10,5,10,15,15,15,20,20,20,5,10,10,10,0,0
1460,35250561,female,10,10,10,0,20,20,10,10,10,20,15,10,10,10,5,5,5,5,0,0
1461,35250561,male,15,5,5,10,20,20,10,15,10,15,20,10,15,10,5,5,0,0,0,0
1462,35250562,female,10,5,10,15,25,20,10,15,15,25,30,20,10,0,10,10,10,5,0,0
1463,35250562,male,10,5,5,20,25,15,20,15,15,25,30,20,15,10,5,5,5,5,0,0
1464,35250563,female,20,5,10,35,35,20,20,15,20,30,20,10,10,10,10,5,5,0,0,0
1465,35250563,male,20,15,10,30,30,25,25,15,10,25,25,5,10,0,5,5,5,0,0,0
1466,35250564,female,15,5,10,20,20,20,15,10,10,15,30,15,20,10,5,10,20,0,5,0
1467,35250564,male,10,5,5,5,15,20,15,15,10,20,30,20,15,10,5,10,10,5,0,0
1468,35250565,female,10,15,15,20,20,20,20,20,25,40,25,15,15,10,5,25,5,5,0,0
1469,35250565,male,25,15,30,30,25,20,35,20,15,25,25,20,15,10,10,15,10,0,0,0
1470,35250566,female,15,5,15,15,15,15,20,15,15,20,15,20,10,10,5,10,10,0,5,0
1471,35250566,male,20,10,10,15,5,15,20,10,15,15,25,10,10,10,5,0,0,0,0,0
1472,35250567,female,15,10,15,10,20,15,15,20,10,15,25,20,25,10,15,15,5,0,0,0
1473,35250567,male,10,15,15,10,15,25,15,20,15,15,20,15,15,10,15,15,5,0,0,0
1474,35250568,female,15,15,20,20,30,20,15,20,20,25,20,25,10,20,10,20,5,0,0,0
1475,35250568,male,20,15,10,25,20,25,20,15,20,20,30,20,15,5,10,10,5,0,0,0
1476,35250569,female,5,10,5,20,15,10,10,15,15,15,10,15,20,30,15,10,5,5,0,0
1477,35250569,male,5,10,10,10,10,10,5,15,20,20,5,10,15,20,15,5,5,5,0,0
1478,35250570,female,10,10,15,15,10,10,10,20,5,15,25,20,20,15,15,15,5,0,0,0
1479,35250570,male,15,10,15,15,10,15,5,10,20,15,15,20,10,5,15,15,0,0,0,0
1480,35250571,female,5,5,10,5,5,5,5,5,10,10,15,30,25,35,40,25,25,5,0,0
1481,35250571,male,0,5,5,10,5,5,5,0,5,10,10,10,15,20,20,20,5,5,0,0
1482,35250572,female,10,10,20,15,10,15,10,20,20,20,30,15,20,10,10,10,10,0,0,0
1483,35250572,male,15,10,25,20,15,15,10,10,25,25,20,15,15,10,5,10,10,5,0,0
1484,35250573,female,25,35,50,25,35,25,25,40,55,65,45,40,35,25,20,20,15,5,0,0
1485,35250573,male,20,45,40,40,40,30,15,40,40,55,45,40,35,20,15,10,5,0,0,0
1486,35250574,female,5,15,25,15,10,10,15,10,15,20,10,20,15,10,5,10,0,0,0,0
1487,35250574,male,5,20,10,15,15,5,10,10,15,20,20,15,20,10,5,0,0,0,0,0
1488,35250578,female,25,35,40,30,25,40,40,25,30,40,25,15,5,10,10,0,5,0,0,0
1489,35250578,male,25,40,35,30,25,20,10,20,30,30,25,10,5,5,0,0,0,5,0,0
1490,35250579,female,5,15,20,25,15,15,10,15,20,30,25,15,10,5,0,5,5,0,5,0
1491,35250579,male,10,10,25,20,10,10,10,15,20,25,20,10,15,0,5,0,0,0,0,0
1492,35250580,female,5,20,20,10,15,15,15,10,15,15,10,10,5,0,0,0,0,0,0,0
1493,35250580,male,15,20,15,15,15,10,5,5,10,5,10,10,5,5,0,0,0,0,0,0
1494,35250581,female,25,20,40,40,20,30,25,30,35,50,25,20,10,5,15,5,0,0,0,0
1495,35250581,male,30,30,35,45,35,20,30,15,30,40,35,15,15,5,10,0,0,0,0,0
1496,35250582,female,10,25,10,25,20,20,30,25,20,25,30,10,15,10,5,5,5,0,0,0
1497,35250582,male,15,25,20,30,15,15,25,15,25,30,15,15,20,5,10,0,0,0,0,0
1498,35250583,female,20,15,20,35,25,25,15,20,25,35,35,5,0,0,5,5,0,5,0,0
1499,35250583,male,15,15,20,20,25,15,10,20,25,30,25,10,5,5,0,5,0,0,0,0
1500,35250585,female,20,15,20,25,15,20,20,15,25,30,15,20,15,5,5,5,5,5,0,0
1501,35250585,male,25,35,20,25,15,10,25,15,25,25,20,15,15,10,10,5,5,0,0,0
1502,35250586,female,35,55,60,55,45,45,50,65,55,65,55,45,30,15,10,5,5,5,0,0
1503,35250586,male,40,40,70,70,40,35,50,45,50,70,55,45,40,10,10,5,0,0,0,0
1504,35250587,female,10,10,5,15,10,15,10,5,10,10,20,20,10,5,5,0,0,0,5,0
1505,35250587,male,5,5,10,10,10,15,5,0,10,5,15,20,10,15,5,0,0,0,0,0
1506,35250588,female,10,10,15,20,5,20,10,15,10,15,20,10,25,15,5,10,0,0,0,0
1507,35250588,male,10,15,10,15,10,20,10,15,10,15,20,10,20,10,15,5,0,0,0,0
1508,35250589,female,10,25,25,30,20,20,20,20,20,45,40,20,15,15,5,10,0,0,0,0
1509,35250589,male,15,15,25,35,25,15,20,15,20,40,35,30,15,10,5,5,5,0,0,0
1510,35250590,female,15,5,10,20,10,15,10,10,20,20,10,15,15,10,10,5,0,0,0,0
1511,35250590,male,10,15,20,15,10,10,10,10,15,20,15,20,15,5,5,0,0,0,0,0
1512,35250591,female,25,15,30,20,25,20,20,15,35,35,25,20,20,15,5,5,0,0,0,0
1513,35250591,male,20,20,40,35,20,20,25,15,30,35,40,15,20,10,5,5,0,0,0,0
1514,35250592,female,15,15,15,15,15,20,15,15,15,25,30,25,15,10,10,10,5,0,0,0
1515,35250592,male,10,15,15,20,10,10,20,10,20,15,25,20,10,10,10,5,0,0,0,0
1516,35250593,female,5,20,15,10,15,10,25,15,15,20,10,10,25,20,15,25,35,25,10,0
1517,35250593,male,25,25,20,10,10,15,15,15,5,20,15,10,15,15,15,10,10,10,0,0
1518,35250594,female,5,15,30,20,10,15,15,20,20,25,25,35,25,10,15,5,5,0,0,0
1519,35250594,male,5,20,15,20,30,10,5,25,15,25,20,20,25,10,5,10,0,0,0,0
1520,35250595,female,10,15,20,10,15,20,15,10,15,15,15,20,20,15,5,5,5,0,0,0
1521,35250595,male,10,20,15,20,10,15,15,15,15,10,10,20,15,15,5,0,5,0,0,0
1522,35250596,female,15,5,20,20,25,25,15,15,20,30,30,15,10,10,15,10,5,0,0,0
1523,35250596,male,25,20,15,25,25,15,15,20,25,25,15,10,15,5,5,10,5,0,0,0
1524,35250597,female,10,15,5,15,20,10,15,10,10,15,15,15,10,10,10,10,0,5,0,0
1525,35250597,male,10,15,15,10,20,10,0,20,10,10,10,15,10,5,10,5,5,0,0,0
1526,35250598,female,15,10,20,20,25,15,10,15,15,15,15,5,5,5,10,10,0,0,5,0
1527,35250598,male,10,15,25,10,20,15,15,5,15,15,15,10,10,5,10,5,5,0,0,0
1528,35250599,female,5,5,10,5,10,5,5,5,15,20,25,15,30,30,30,30,25,5,0,0
1529,35250599,male,5,0,0,5,5,10,10,10,10,15,20,20,10,15,10,20,15,5,0,0
1530,35250600,female,15,10,15,15,10,15,10,5,15,15,5,5,10,5,0,5,5,5,0,0
1531,35250600,male,15,10,15,20,20,15,10,10,15,20,10,10,5,5,5,0,5,0,0,0
1532,35250601,female,15,0,5,20,20,20,15,5,10,15,15,35,45,40,50,20,20,15,5,0
1533,35250601,male,10,10,5,10,25,10,15,5,10,10,15,20,25,20,15,5,5,0,0,0
1534,35250602,female,5,5,5,10,0,10,5,10,10,15,20,20,25,20,30,30,20,10,0,0
1535,35250602,male,5,10,15,15,10,5,10,10,15,10,10,15,15,10,20,15,10,0,0,0
1536,35250603,female,15,15,15,20,15,30,25,20,20,25,20,25,25,20,10,15,5,5,0,0
1537,35250603,male,20,20,20,15,30,25,30,20,20,30,20,25,20,15,15,10,0,0,0,0
1538,35250604,female,10,10,10,10,10,15,15,10,15,15,25,20,20,10,10,15,15,5,5,0
1539,35250604,male,20,10,10,15,10,25,10,10,15,25,20,20,10,10,10,10,10,5,0,0
1540,35250605,female,10,20,25,15,15,15,20,20,20,20,15,10,5,10,5,5,5,0,0,0
1541,35250605,male,15,15,25,15,10,20,10,10,10,15,10,15,5,10,10,5,0,0,0,0
1542,35250606,female,10,10,15,5,20,15,5,10,20,25,25,15,15,20,20,25,5,0,0,0
1543,35250606,male,15,10,25,15,10,15,10,10,20,25,10,25,15,5,15,10,5,5,0,0
1544,35250607,female,5,15,15,15,10,15,15,15,20,25,30,20,20,10,5,5,0,0,0,0
1545,35250607,male,15,15,15,15,20,5,10,15,20,20,15,20,15,10,10,5,0,0,0,0
1546,35250608,female,20,20,25,15,30,10,10,20,15,20,5,10,5,0,0,0,0,0,0,0
1547,35250608,male,20,20,25,20,20,10,5,10,5,5,10,10,0,5,0,0,0,0,0,0
1548,35250609,female,10,20,15,25,20,25,15,20,20,15,25,20,10,10,5,0,0,0,0,0
1549,35250609,male,20,15,25,20,30,25,10,15,10,15,20,15,15,5,0,0,0,0,0,0
1550,35250610,female,20,15,10,25,15,15,15,15,20,20,20,15,15,20,10,0,5,0,0,0
1551,35250610,male,25,20,15,25,15,20,20,15,10,20,20,20,10,20,10,0,0,0,0,0
1552,35250611,female,20,20,10,20,25,20,20,15,20,15,20,20,15,10,5,5,0,0,0,0
1553,35250611,male,5,20,15,20,15,5,15,15,15,15,20,5,15,10,0,0,5,0,0,0
1554,35250612,female,30,30,30,25,30,25,20,35,20,30,15,15,15,10,0,5,0,0,0,0
1555,35250612,male,15,30,30,20,25,25,20,20,25,10,15,10,10,10,0,0,0,0,0,0
1556,35250613,female,40,40,45,45,35,50,35,45,30,50,35,25,25,10,10,5,0,0,0,0
1557,35250613,male,40,45,40,40,35,50,35,35,30,30,30,20,20,10,5,5,0,0,0,0
1558,35250614,female,15,10,20,10,15,15,5,15,15,20,20,10,15,10,5,0,0,0,0,0
1559,35250614,male,15,10,10,5,15,15,10,10,15,10,10,10,10,5,5,0,0,0,0,0
1560,35250615,female,5,10,10,15,10,10,10,5,10,15,15,20,20,15,10,5,0,0,0,0
1561,35250615,male,5,5,15,25,10,10,10,15,10,15,15,20,10,10,15,5,0,0,0,0
1562,35250616,female,10,10,10,10,10,10,15,15,5,15,10,10,10,0,0,5,0,0,0,0
1563,35250616,male,5,20,10,5,10,15,10,10,5,5,10,5,5,5,0,0,0,0,0,0
1564,35250617,female,5,20,20,25,10,25,20,15,15,5,15,15,10,15,10,5,0,0,0,5
1565,35250617,male,20,20,15,20,15,15,5,10,15,15,10,10,10,5,5,0,5,0,0,0
1566,35250618,female,5,5,5,10,10,10,5,10,5,10,15,15,5,5,5,0,0,0,0,0
1567,35250618,male,10,0,10,15,10,10,10,5,10,15,15,5,10,5,0,5,0,0,0,0
1568,35250619,female,10,15,10,20,10,15,20,10,15,25,25,15,15,10,10,5,0,5,0,0
1569,35250619,male,10,10,20,20,10,10,15,15,15,25,20,20,15,5,5,0,0,5,0,0
1570,35250620,female,25,10,15,20,10,15,15,5,15,25,20,15,5,5,0,0,0,0,0,0
1571,35250620,male,10,20,20,25,15,5,15,10,10,15,20,10,5,5,10,5,0,0,0,0
1572,35250621,female,15,25,35,25,20,20,30,30,30,30,25,25,20,15,25,15,10,0,0,0
1573,35250621,male,20,35,25,20,20,15,20,25,25,30,25,15,20,15,5,5,5,0,5,0
1574,35250622,female,15,20,20,15,10,20,20,15,20,15,15,10,5,5,5,0,0,0,0,0
1575,35250622,male,20,15,15,15,15,20,15,5,15,15,10,10,5,5,5,5,0,0,0,0
1576,35250623,female,15,5,5,15,15,5,15,10,10,15,25,20,10,10,10,5,0,0,0,0
1577,35250623,male,15,15,5,15,20,10,10,15,5,10,15,10,15,5,10,5,0,0,0,0
1578,35250624,female,15,10,5,15,5,10,5,15,10,15,25,20,40,25,45,40,50,55,25,0
1579,35250624,male,5,5,5,20,15,10,10,10,10,15,30,15,25,30,25,20,20,20,5,0
1580,35250625,female,15,15,10,10,15,10,10,10,15,15,20,10,10,10,5,15,10,0,0,0
1581,35250625,male,20,15,25,10,10,10,5,10,10,20,20,10,10,5,0,5,10,0,0,0
1582,35250626,female,10,10,15,10,20,10,15,10,10,20,30,20,15,15,20,15,5,0,0,0
1583,35250626,male,15,10,15,25,15,10,10,15,20,15,25,15,15,20,10,15,0,0,0,0
1584,35250627,female,10,15,10,20,10,25,5,20,20,20,20,25,25,5,5,5,10,5,0,0
1585,35250627,male,15,20,20,15,10,20,20,15,20,20,10,15,20,10,10,5,0,0,0,0
1586,35250628,female,5,0,0,5,5,5,10,5,5,5,15,35,40,30,45,20,10,10,5,0
1587,35250628,male,5,0,5,5,15,10,5,10,5,10,10,15,25,15,15,5,0,0,0,0
1588,35250629,female,10,20,30,35,20,15,20,30,35,35,30,30,40,40,40,30,35,15,0,0
1589,35250629,male,20,15,15,25,20,25,15,25,15,20,30,35,30,25,15,10,10,10,0,0
1590,35250630,female,0,10,15,25,15,5,10,10,10,25,25,20,10,15,5,5,0,5,0,0
1591,35250630,male,5,10,10,20,10,10,15,15,10,25,20,25,15,10,5,5,0,0,0,0
1592,35250631,female,15,10,15,10,10,10,15,15,10,25,25,15,15,15,20,15,5,0,0,0
1593,35250631,male,15,10,15,15,15,15,15,10,10,25,25,15,15,10,15,10,5,0,0,0
1594,35250632,female,20,15,15,30,35,20,25,20,25,20,20,20,5,5,10,10,5,5,0,0
1595,35250632,male,20,10,10,20,35,15,20,20,25,30,20,20,10,10,10,5,5,0,0,0
1596,35250633,female,0,10,10,5,5,15,5,5,5,10,10,15,10,5,5,5,5,5,0,0
1597,35250633,male,0,5,10,5,5,5,10,5,5,15,10,10,15,10,0,5,5,0,0,0
1598,35250634,female,40,35,30,30,35,25,25,20,25,35,30,25,10,10,10,15,10,5,0,0
1599,35250634,male,20,35,25,30,30,20,15,15,15,30,25,15,15,5,10,5,0,5,0,0
1600,35250635,female,20,10,10,10,15,25,10,5,15,10,20,15,15,5,5,5,0,0,0,0
1601,35250635,male,20,10,15,10,10,15,15,5,5,10,10,10,15,5,10,0,0,0,0,0
1602,35250636,female,25,30,30,35,35,40,45,35,40,40,30,25,15,10,5,0,5,0,0,0
1603,35250636,male,50,30,35,30,25,25,40,30,35,40,30,30,20,5,10,5,0,0,0,0
1604,35250637,female,25,35,65,50,30,15,35,45,50,60,45,40,30,30,35,55,30,20,0,0
1605,35250637,male,20,40,50,50,25,25,15,40,30,55,55,35,20,25,20,25,15,5,0,0
1606,35250638,female,10,10,10,10,10,5,0,10,5,20,10,15,0,5,5,0,0,0,0,0
1607,35250638,male,0,0,10,15,10,10,5,10,10,15,15,5,5,0,0,0,5,0,0,0
1608,35250639,female,25,20,25,35,20,30,20,20,20,35,25,15,15,5,5,5,5,0,0,0
1609,35250639,male,30,15,25,25,30,15,25,15,20,20,30,20,15,5,5,10,0,0,0,0
1610,35250640,female,5,5,20,20,25,10,10,10,10,30,30,25,20,15,10,10,5,0,5,0
1611,35250640,male,5,10,20,25,15,10,5,10,10,20,30,30,10,10,5,10,5,0,0,0
1612,35250641,female,10,15,15,15,10,15,15,15,20,20,20,15,15,5,5,0,0,0,0,0
1613,35250641,male,20,20,15,15,15,10,20,10,10,20,20,15,15,10,5,5,5,0,0,0
1614,35250642,female,20,30,25,30,15,20,30,15,25,20,20,25,10,15,5,25,40,20,5,0
1615,35250642,male,10,20,30,30,20,20,15,20,10,15,20,20,5,5,5,5,20,10,5,0
1616,35250643,female,10,15,25,30,20,10,15,10,25,25,30,25,20,5,5,5,0,0,0,0
1617,35250643,male,5,15,25,35,25,15,15,10,20,25,25,20,10,5,5,0,0,0,0,0
1618,35250644,female,5,0,10,15,15,5,10,5,5,15,20,20,10,5,5,0,0,0,0,0
1619,35250644,male,0,10,10,15,15,5,5,5,5,10,20,20,15,5,5,0,0,0,0,0
1620,35250645,female,10,15,25,15,15,15,15,20,15,30,25,35,20,10,10,5,0,0,0,0
1621,35250645,male,15,15,20,25,20,10,15,10,20,30,20,35,15,10,10,5,5,0,0,0
1622,35250646,female,25,25,40,30,25,25,30,20,40,30,35,35,15,5,5,10,5,0,0,0
1623,35250646,male,25,45,30,45,25,25,25,30,30,35,40,25,20,10,5,5,5,0,0,0
1624,35250647,female,30,35,50,35,35,35,25,35,45,45,35,20,10,5,10,0,5,0,0,0
1625,35250647,male,20,20,35,35,30,25,20,30,35,40,35,15,10,10,5,0,0,0,0,0
1626,35250648,female,35,50,45,50,30,25,30,40,45,50,40,20,25,15,5,5,5,0,0,0
1627,35250648,male,10,40,50,40,30,20,15,20,45,50,25,20,15,10,10,5,0,5,0,0
1628,35250649,female,25,25,20,35,35,25,20,25,20,35,40,15,0,5,5,0,0,0,0,0
1629,35250649,male,30,40,40,35,25,15,15,20,15,20,40,20,5,5,5,0,0,0,0,0
1630,35250650,female,15,20,25,35,15,20,10,25,25,40,30,10,10,5,10,20,25,15,5,5
1631,35250650,male,25,30,25,25,10,25,5,10,20,20,35,15,10,5,10,10,15,5,0,0
1632,35250651,female,10,10,20,5,10,5,0,10,10,15,15,15,5,5,0,5,0,0,0,0
1633,35250651,male,10,5,10,20,15,15,5,5,15,15,15,10,10,5,0,0,5,0,0,0
1634,35250652,female,10,20,30,30,30,10,15,20,35,35,25,25,10,10,10,5,5,0,0,0
1635,35250652,male,15,20,35,40,25,15,10,20,30,40,35,25,10,5,10,10,0,0,0,0
1636,35250655,female,65,50,50,70,50,60,80,60,55,80,60,60,40,25,20,10,5,0,0,0
1637,35250655,male,55,60,65,65,55,50,70,55,55,75,55,50,40,25,20,10,5,0,0,0
1638,35250656,female,10,40,25,30,15,15,25,20,20,30,20,15,15,5,10,0,0,0,0,0
1639,35250656,male,10,25,20,15,15,10,15,15,15,15,15,15,10,5,0,5,0,0,0,0
1640,35250657,female,20,20,25,15,25,20,15,25,20,30,30,25,20,10,5,0,0,0,0,0
1641,35250657,male,15,20,20,35,25,10,20,15,20,25,40,20,20,15,10,5,5,0,0,0
1642,35250658,female,0,10,10,20,5,5,0,5,10,10,20,25,10,0,5,0,5,0,0,0
1643,35250658,male,5,5,5,5,10,5,10,5,5,10,15,15,10,5,5,5,5,0,0,0
1644,35250659,female,15,15,30,30,20,15,25,25,25,30,25,20,20,5,0,0,5,0,0,0
1645,35250659,male,20,20,40,20,15,15,5,20,20,30,20,20,15,5,0,0,0,0,0,0
1646,35250661,female,30,50,55,55,45,30,35,45,60,55,45,30,30,15,15,5,5,0,0,0
1647,35250661,male,35,45,50,45,30,35,35,50,40,45,50,35,20,20,5,5,5,5,0,0
1648,35250662,female,50,45,65,75,30,45,55,65,95,75,60,45,45,15,20,5,10,5,0,0
1649,35250662,male,60,70,70,75,55,45,50,55,90,80,55,45,40,10,10,5,5,0,0,0
1650,35250663,female,10,30,25,30,15,20,15,20,45,35,25,20,15,20,15,0,5,0,0,0
1651,35250663,male,20,25,40,35,25,20,10,20,35,35,25,20,15,15,15,5,0,0,0,0
1652,35250664,female,5,5,10,10,10,15,15,15,10,20,25,15,10,5,10,10,5,0,0,0
1653,35250664,male,10,10,10,20,20,15,10,15,10,20,25,10,10,10,5,5,0,5,0,0
1654,35250665,female,5,20,15,10,10,15,15,15,15,20,25,15,10,20,10,10,10,0,0,0
1655,35250665,male,10,20,15,30,10,10,10,10,20,25,15,10,5,10,10,10,5,0,0,0
1656,35250666,female,15,10,10,15,15,15,10,10,15,15,20,10,15,15,15,10,5,5,0,0
1657,35250666,male,10,10,10,15,10,10,15,15,15,25,15,10,10,15,0,10,5,5,0,0
1658,35250667,female,5,0,20,15,10,10,0,5,0,5,10,5,10,10,5,0,0,0,0,0
1659,35250667,male,0,0,15,20,10,10,5,5,5,5,10,5,5,5,5,0,0,0,0,0
1660,35250668,female,5,5,15,30,10,10,5,10,10,15,10,15,10,5,5,5,0,0,0,0
1661,35250668,male,0,5,10,40,20,10,5,10,10,10,10,10,10,10,5,0,5,0,5,0
1662,35250669,female,0,0,25,50,15,5,5,0,5,10,5,5,10,0,10,0,5,0,0,0
1663,35250669,male,5,5,20,50,25,10,10,5,5,5,5,10,5,10,0,5,5,0,0,0
1664,35250670,female,0,5,10,35,15,5,5,10,5,5,10,10,15,5,5,5,0,0,0,0
1665,35250670,male,0,10,10,40,10,5,5,5,5,5,10,10,15,5,5,0,0,0,0,0
1666,35250671,female,0,5,15,20,15,5,5,10,10,10,15,0,15,10,10,0,0,0,0,0
1667,35250671,male,0,10,5,40,15,5,5,5,5,15,5,5,10,5,5,5,0,0,0,0
1668,35250672,female,0,5,30,45,10,0,5,5,5,10,10,10,15,5,5,5,0,0,0,0
1669,35250672,male,0,0,20,55,15,10,5,5,0,15,5,5,10,15,10,5,0,0,0,0
1670,35250675,female,0,10,20,30,20,10,5,10,15,10,15,10,5,5,10,5,5,5,0,0
1671,35250675,male,5,10,35,50,25,15,0,5,10,10,15,10,10,5,5,0,0,0,0,0
1672,35250676,female,5,10,10,15,10,5,10,20,15,5,5,15,10,5,0,5,0,0,0,0
1673,35250676,male,15,20,20,30,20,5,20,15,10,15,10,5,10,5,5,0,5,0,0,0
1674,35250677,female,20,20,10,25,15,5,20,15,15,15,20,15,15,10,5,5,0,0,0,0
1675,35250677,male,10,20,20,15,10,5,20,15,10,15,10,15,10,10,5,0,5,0,0,0
1676,35250678,female,15,25,20,15,5,5,10,20,25,15,15,15,20,10,5,5,0,0,0,0
1677,35250678,male,5,30,20,20,5,5,5,15,10,15,15,10,15,10,10,10,0,0,0,0
1678,35250679,female,5,0,30,80,25,15,10,10,5,10,15,15,15,10,10,5,5,5,0,0
1679,35250679,male,5,5,20,85,45,20,10,10,10,15,5,20,15,10,10,5,5,0,0,0
1680,35250680,female,0,5,25,50,15,10,5,5,10,15,10,15,10,10,10,5,5,0,0,0
1681,35250680,male,5,5,40,65,15,15,5,0,5,10,20,5,10,5,5,5,0,0,5,0
1682,35250681,female,15,20,40,55,30,15,10,25,20,30,25,15,25,15,15,10,15,10,0,0
1683,35250681,male,15,25,45,85,45,20,10,20,25,25,25,25,20,10,10,10,10,0,5,0
1684,35250692,female,20,10,25,15,15,15,10,15,20,20,20,10,5,5,5,5,5,0,5,0
1685,35250692,male,15,10,20,25,20,15,10,15,20,25,15,20,10,5,5,5,0,0,0,0
1686,35250693,female,15,10,10,20,15,15,5,15,10,15,15,25,10,5,5,5,0,5,0,0
1687,35250693,male,5,10,10,15,15,20,5,10,15,25,10,15,15,5,5,5,5,5,0,0
1688,35250694,female,10,15,20,15,20,15,15,20,15,15,15,5,5,5,5,5,0,0,0,0
1689,35250694,male,10,10,15,15,10,15,20,15,5,20,10,15,10,10,0,5,0,0,0,0
1690,35250695,female,25,25,10,15,30,15,5,20,10,10,10,5,5,0,5,0,0,0,0,0
1691,35250695,male,25,30,20,15,20,15,15,20,15,25,10,10,0,5,0,0,0,0,0,0
1692,35250696,female,10,25,10,10,15,20,15,10,10,15,10,10,5,0,5,5,5,0,0,0
1693,35250696,male,20,5,15,20,10,25,5,15,20,15,15,10,5,5,5,0,0,0,0,0
1694,35250700,female,15,5,15,25,25,15,15,15,20,20,15,20,5,5,5,0,5,5,0,0
1695,35250700,male,15,10,5,10,30,15,10,20,20,20,15,25,15,5,5,5,0,0,0,0
1696,35250701,female,15,15,15,20,20,20,20,10,20,20,10,5,15,5,15,10,15,5,0,0
1697,35250701,male,25,25,25,15,15,10,20,15,15,20,15,10,10,5,5,5,5,0,0,0
1698,35250702,female,10,20,20,20,20,25,10,20,15,20,10,15,5,10,5,5,5,0,0,0
1699,35250702,male,20,15,30,15,20,20,20,10,20,20,15,15,10,0,5,0,5,5,0,0
1700,35250703,female,10,10,10,20,15,15,15,15,20,25,15,25,5,5,0,5,5,5,0,0
1701,35250703,male,20,15,10,30,10,15,15,15,10,20,20,20,25,10,5,5,0,0,0,0
1702,35250704,female,20,20,20,15,20,35,15,15,20,15,20,10,10,10,5,5,5,0,0,0
1703,35250704,male,25,20,20,20,15,20,25,15,25,15,25,20,15,0,5,0,0,0,0,0
1704,35250705,female,15,10,10,15,25,15,15,15,20,20,35,15,10,5,5,0,10,0,0,0
1705,35250705,male,5,10,20,15,20,15,15,15,15,25,25,15,0,5,5,0,0,0,0,0
1706,35250706,female,10,15,20,15,20,15,20,15,20,20,15,10,10,0,0,5,5,5,0,0
1707,35250706,male,15,15,20,20,15,15,10,15,20,25,30,15,5,5,0,0,0,0,0,0
1708,35250707,female,5,15,10,10,15,15,15,10,15,15,25,10,10,10,5,0,0,0,0,0
1709,35250707,male,15,15,20,10,20,15,10,15,15,20,15,10,10,5,5,5,5,0,0,0
